8790 26251
2131 6898 423
4130 6741 -994
5396 7518 -117
4165 2494 -607
753 6664 -635
5620 6822 349
2199 5648 -798
5913 378 259
7947 1523 -271
1570 4967 381
6876 8766 856
2316 5355 -914
8080 416 276
6622 2608 -191
1690 8737 731
1534 7200 -876
5290 3094 -979
7137 4068 -985
2092 2114 -205
6422 267 -859
3887 315 512
68 6534 147
3486 2503 -991
5118 5093 -267
598 2154 -443
6799 5555 -662
8538 7804 756
4250 1869 -253
7834 1618 31
3801 1876 -758
4279 7542 942
8186 6731 305
3765 334 689
4070 4828 -395
5313 4073 806
3062 3898 -496
7968 1126 -627
1317 277 -260
7427 7113 -701
6248 3921 923
5166 8298 -11
7183 6467 896
4019 3717 176
6853 2353 -936
6333 3500 9
700 6459 -410
61 7994 535
4952 6315 -872
7389 5331 -788
3321 2251 -748
913 5439 -187
5182 3510 761
7142 6297 179
6726 507 671
6433 3170 254
1910 2983 411
6912 3301 -449
4555 2207 764
7316 4472 -703
292 2567 256
5290 4064 -766
7374 403 -604
8137 4235 445
5004 1487 34
6514 1981 -635
4739 2284 301
6947 8332 -409
1840 2607 -717
741 6897 54
3845 2197 985
3376 3782 690
717 4661 573
1466 4925 -615
1270 8540 -463
2332 8178 124
7840 282 -695
4229 8608 -538
8367 479 314
1883 7524 724
735 1373 328
3459 7835 -195
7944 4663 -115
8334 8555 -111
2834 488 -526
5332 1246 -216
7513 5824 -684
7301 7967 -86
7653 5016 -46
4226 5283 -737
7157 8778 -566
2029 8019 671
2898 7413 -447
8631 3871 979
8084 5712 340
3229 5113 711
2821 4212 -683
8214 4817 -26
3885 2450 397
6587 2972 -73
1044 5579 596
7750 5199 371
3359 2434 940
284 1230 208
6351 1121 845
5652 4110 -390
6816 5172 591
1520 1646 983
1723 7673 -395
706 3702 -584
1462 4516 847
4604 3756 760
6890 8667 850
5586 6194 -314
6266 2360 -419
4956 1216 636
615 7947 912
4435 2918 100
292 7597 -959
7223 3536 34
153 1734 862
4572 5858 -234
142 1309 -610
1565 3234 -409
2364 2001 524
2882 2380 902
2780 3883 569
8495 4233 477
3170 4929 21
3678 3854 -916
3233 4171 -189
4177 8081 -445
556 898 -183
5503 3783 -309
1399 7311 -966
8654 7313 -91
2970 2264 -877
4704 5103 263
586 8263 799
6759 625 603
440 4741 277
4171 4853 67
2746 5170 -770
6791 7588 -828
2686 1448 516
4747 3739 -744
7183 2987 -630
7316 6175 -224
4426 5910 -147
7347 6544 425
872 5821 836
3214 1272 40
3323 1668 -745
6569 3053 -529
5711 4231 822
2631 7679 -241
4041 8363 -270
5195 1401 -633
4172 3962 -477
6026 4383 278
4568 2949 256
3152 5578 -278
3553 2733 -841
4004 2999 423
4841 6750 -918
2835 3063 -81
2322 2146 -580
3703 3699 679
1832 1833 720
3599 4085 -318
6487 735 -726
2461 6598 554
6288 6655 956
6063 802 -647
633 7017 -508
4936 385 98
7784 1938 -86
2728 2436 74
4375 8710 218
1408 7068 -684
5519 612 -888
6141 4560 -653
2183 1235 -874
1100 2709 934
3058 8475 811
5924 8515 203
4974 1633 -919
3682 2896 959
6042 8567 -343
6955 3807 -759
1864 4230 428
5440 419 333
5022 6635 -18
2137 2014 209
4647 330 973
1408 7026 -464
8228 1823 -782
4965 4256 601
8536 2674 613
4857 4193 -97
5823 2040 -746
7886 1183 56
7893 7118 -587
7050 8606 -313
8107 8034 166
5385 8025 136
3706 6490 893
1494 3205 58
5512 5287 93
6279 7120 617
3402 1665 417
7404 664 -481
7017 4972 -15
4794 3809 193
4518 8288 -294
3951 6252 190
2663 2757 819
3235 7250 -839
1132 6596 310
4978 4143 104
2997 4981 -827
8051 101 489
4049 1382 458
3307 3692 24
5047 8707 630
7945 3359 998
3693 2728 -577
5329 8680 284
7489 3822 -209
6158 25 408
5470 2930 -296
3374 79 -14
6417 1304 -946
195 6408 -805
2663 4343 915
7505 2590 44
8678 7630 478
2618 7796 117
5005 3178 166
2816 7980 874
3738 7519 -795
7815 5184 40
5067 7049 557
3947 1856 914
2265 2033 -885
8494 3038 -467
4341 5819 -650
5823 2034 -30
6540 1054 83
1970 4557 -466
3983 2991 -719
4403 3547 -874
6449 3125 267
3412 6172 -190
2381 2981 -843
1706 2094 -667
7712 7643 979
4542 4824 529
6439 1464 358
4075 1775 69
211 3034 -938
8116 3878 475
5480 898 676
4972 6718 -117
448 7277 -401
2668 3657 -19
1842 1054 280
2650 2341 887
4154 5735 168
4398 5212 54
5653 7739 685
4250 4171 -961
701 8487 673
5132 3503 574
8227 8103 445
7021 1041 -257
6532 1452 -930
6663 3492 -721
4322 7543 263
170 86 91
6037 2449 430
498 4564 -180
1837 1822 -918
632 1419 442
4955 4086 914
2625 2455 819
1919 667 -925
3734 2322 -913
4780 2160 -554
2537 5515 -669
588 2833 157
948 1724 -576
3598 6108 -737
1454 8341 556
1484 2454 -360
566 7726 820
1237 212 74
8225 1596 -583
7026 7145 -144
1934 4495 475
6792 2459 -282
1691 5586 690
1521 3116 795
2901 114 -957
554 5615 587
2394 5760 -933
2538 2983 810
5324 3167 -753
4658 5006 -904
1509 1879 -230
537 5597 635
3787 2886 885
7516 4145 -435
5530 6913 -830
7723 5116 -520
3287 4107 -328
2089 5321 489
1446 5369 -360
5011 840 377
7273 464 -844
1689 8091 951
2829 5378 338
3516 8570 -76
4738 1021 84
8208 7248 -603
3166 3881 202
5408 7605 770
4525 3486 32
7031 6006 -332
1274 644 317
1012 5260 859
806 7092 683
5525 2784 109
6929 8426 -855
3737 5696 46
7801 5294 879
2669 8121 -564
7045 2439 664
1776 1937 -563
5646 5655 904
2194 6491 -853
8483 1562 -223
202 3335 370
3505 5195 -968
7458 8403 703
3479 534 896
6054 857 -849
7196 789 -662
5352 804 917
42 5586 -739
4225 1880 150
8435 6620 -605
5318 4582 -101
5487 4731 -552
4634 5369 -30
2594 6516 -918
4648 7654 -205
4020 673 -249
1015 4173 -257
2080 7859 270
8626 4278 -846
6733 2678 388
438 4887 -730
3042 8357 -434
6459 4152 -976
8472 1184 -52
5232 706 -979
940 1798 -430
4447 6862 349
7908 2132 348
1643 7598 -409
8715 294 -6
6617 1224 356
288 3005 433
5545 6981 -204
7326 3219 -657
4191 2452 185
268 1621 792
2951 8707 986
4030 3226 324
2489 1415 242
8367 2690 -469
877 5214 -965
8133 8390 -16
8222 4121 697
2348 4439 -543
485 8040 -743
2479 2496 986
2944 3390 -528
8597 4483 -97
2056 2813 -435
7010 4800 939
1810 3540 -387
6862 610 381
1740 518 -450
6926 4380 -605
6771 8298 -146
7215 7181 -112
3750 6460 -350
2292 7457 629
1206 7357 574
377 4835 287
8512 3397 -222
2081 6521 -453
4153 7613 -59
1889 3467 -240
6609 2907 -81
5381 4601 313
5899 5260 221
8110 5509 26
7123 1696 984
2091 8484 392
5250 5847 204
8616 3698 -997
5007 4851 214
5832 3318 -546
7442 1642 278
6822 7935 340
5147 3727 -752
7053 219 -160
747 265 766
6327 7696 84
2624 3785 740
5553 7887 211
6731 4788 -417
1287 1561 -23
4096 3800 -122
2004 116 874
1005 4519 -732
8642 1606 -762
7210 5349 -176
3688 470 -543
6495 2203 -795
4469 5274 -185
2024 2040 533
4492 6644 -696
1247 8665 42
4587 2812 340
556 4364 -911
3158 2176 307
8286 5547 -75
4179 4999 -603
663 3600 768
1853 7955 625
4694 1866 -665
7031 4497 244
6423 8287 250
7405 8219 960
2681 5793 -25
4287 994 175
7376 4120 -234
1404 4827 -360
973 3446 302
8153 974 -808
7216 1226 -405
1633 105 80
3203 7125 -289
1526 2031 802
86 957 253
1778 4201 671
1918 5532 -943
313 1253 -197
525 3011 -616
8472 693 107
430 8450 -325
3285 7082 -887
684 4056 478
7411 6193 930
5385 8103 774
7139 3818 321
3214 5888 153
2731 2758 559
2905 1552 360
4732 5212 62
8660 289 -622
7559 7360 -936
7573 4385 -982
3437 7539 219
8102 623 -941
3986 1742 702
711 2657 -92
7275 6946 -696
3180 6135 -241
1946 5900 -753
8328 5971 -705
8300 5042 665
5387 5974 -468
5585 1780 496
4108 6293 -541
6166 5276 -943
7680 7503 -381
1130 4410 -307
7179 5527 -592
588 4654 552
2084 801 -329
6399 1802 -970
5568 7657 -50
8120 6490 275
4344 5237 287
2371 7258 -326
3455 153 328
6776 1674 627
3767 8457 -942
5816 7384 63
2939 4545 60
4721 4350 -394
4437 6371 187
773 7906 507
1567 2041 781
402 2155 598
3699 7498 845
7895 2674 -671
7890 7616 592
1146 8696 530
7199 2253 700
2530 715 980
7423 303 -20
719 6695 -23
3089 7783 388
8425 7226 -91
8700 301 471
413 427 -947
8501 6421 666
8220 3670 455
5960 4490 -968
7875 6393 -80
1130 4226 -291
108 4326 837
3765 2051 -151
4757 3780 -29
8229 6213 -834
7826 6315 -906
3569 4149 666
3450 364 -808
8417 6497 -933
4420 5675 813
7102 5532 -748
2465 264 -846
3643 4780 -171
7064 2333 206
6147 1002 -811
1769 545 851
1062 5186 48
1910 6278 -771
5066 4916 -117
6020 4481 -622
5307 6983 -921
844 1419 -128
7103 3448 -891
4938 158 723
2478 3975 -932
805 3579 -316
936 4280 -187
87 2502 602
1606 1793 261
7431 7371 -8
5479 3925 -217
5230 2949 753
3475 7293 977
2061 4844 -849
5310 5468 842
1430 8386 -71
215 8047 -592
8568 5105 -240
2415 6402 -651
7509 6444 -384
277 913 -6
8297 6565 -63
6921 2083 546
8712 6825 796
5259 701 -645
8428 6060 301
5232 4301 16
2482 7929 -342
2850 5003 -139
7253 5351 903
1559 2613 19
3340 7914 -983
8535 2181 -897
3685 7233 890
5393 1541 -839
4054 6678 -462
6726 4086 261
924 5984 609
2102 919 218
1638 8015 201
3087 5020 -127
2852 5311 522
6220 8352 405
2809 459 -542
3760 7374 479
999 5237 -474
3925 5747 587
4077 8722 849
8590 4413 -86
6955 1437 -856
693 3442 851
5614 4416 -564
1497 3721 561
4054 3057 604
576 2236 -786
6409 257 -525
6278 5209 -984
7837 6922 724
8164 528 118
1587 4614 -27
3967 4385 -728
6649 5461 596
4859 1388 17
2464 5340 848
355 5009 721
1353 3750 -384
7377 7532 -212
168 208 -9
4699 3838 -182
4120 6689 -447
3406 3763 525
4221 5815 981
5016 4387 -164
6754 7162 144
4449 8608 -879
1434 6552 915
2440 7808 288
7205 1519 547
2135 2404 -776
7972 4210 560
6748 6509 300
2623 2172 -416
4930 253 100
3953 6150 789
3395 6360 671
8347 7379 -461
7270 4490 867
7274 2861 345
2069 5010 -39
6417 5323 587
8305 8735 948
3917 4804 -407
6546 5105 612
6985 771 195
907 853 -349
3789 6130 897
4388 1778 606
6137 3702 935
1381 7906 353
4292 5719 -438
2847 7695 880
6624 4068 -981
6484 6669 -615
1369 237 978
6015 7555 -382
6283 3960 435
7951 1400 -220
36 4920 512
5867 4968 -178
670 4390 63
4605 2992 637
3263 6014 -421
3804 3805 431
2704 1957 -360
3626 8713 689
7744 5644 752
962 1848 863
2527 1577 -131
6400 3216 -222
656 3152 -917
493 7094 -320
748 4022 -737
4807 3798 -60
1079 4666 -824
8757 83 -471
5068 2301 -778
7487 1203 247
5919 4763 -230
158 8476 254
6888 10 -92
5083 3576 805
3612 636 -351
8599 2372 147
7584 3801 -830
3019 6940 -278
1725 4072 515
7044 839 469
7435 5470 -251
2600 2556 564
3331 1404 183
990 5874 -833
5810 4830 794
5492 478 292
6057 3469 -650
5258 6928 -516
5543 1553 -5
2563 5823 -330
3725 4798 562
365 8452 -198
2216 7077 -837
8374 208 859
8718 6956 -653
2460 6244 -457
2347 2073 961
4831 2134 23
2639 1147 684
6696 8046 -894
1723 6175 -445
7779 8009 567
7077 2000 803
4103 3918 -630
4207 4448 -931
8099 5110 293
3707 3135 408
42 8613 -106
8566 6535 507
1139 7377 586
1467 6779 557
5044 59 373
2913 6483 -921
2722 4435 -222
2530 3562 -779
565 7012 -753
948 682 -867
6042 4078 -684
7733 1013 297
7596 6695 -92
7833 6526 816
2219 4507 98
7651 5443 298
187 638 -10
4841 1771 612
1096 8505 327
2497 8715 -679
8164 5474 -859
4395 1315 617
2066 4390 -172
4465 5238 -707
8208 7485 379
2966 6710 384
1388 4732 -755
5855 2529 -454
3520 2023 974
5359 4006 -961
3316 4902 280
359 1866 -26
3091 4687 842
7201 3376 -284
2662 333 -404
7996 3269 -842
5567 7378 -963
818 602 -694
1045 7814 -800
5241 5663 995
2778 4638 -360
8148 6964 -631
6142 1361 -622
7976 6337 276
811 7256 -480
1092 1045 -487
5566 2569 -470
6941 1178 -789
6956 26 613
4056 3746 -46
2198 6914 518
8788 465 736
8097 1663 -72
2127 1143 -109
5582 6346 -354
2046 5113 -915
6294 8511 -693
3808 5538 812
8754 1695 476
2409 5039 -346
2529 3754 -76
6301 127 483
3173 1935 52
6356 4783 386
174 3181 753
5293 7709 -809
8555 2405 -686
5701 8502 -617
5871 1209 -216
5217 4375 -59
3590 5818 371
4183 4660 -712
8659 5065 585
7150 4393 -864
7011 1664 928
7543 6810 -357
2094 5886 939
16 3648 -656
7632 3293 -582
1924 7044 828
6879 3627 -526
4807 8513 -803
3641 8441 -736
7242 7916 -540
6684 4985 938
3133 7792 -952
7355 7034 671
414 1679 743
2169 4200 55
6807 945 848
8750 6045 228
3729 5696 -750
2903 1721 -735
7211 4754 -234
1117 416 701
8098 1400 311
2549 3736 -20
7171 3466 -819
5953 2082 -706
7979 7567 -13
8546 4256 -726
4744 772 365
7088 771 -298
7145 5628 -385
3144 5264 301
1076 3051 -423
6199 5564 -491
1157 4895 315
3938 3239 871
2743 6054 83
389 3091 -332
3438 7194 -823
7713 8038 473
7522 4334 915
934 5264 -241
8394 1869 -505
4987 1003 -428
1878 1198 -519
2245 1558 -241
5637 2153 568
6722 6690 905
2743 8106 -233
753 1735 179
1446 6116 -853
7955 523 900
5625 765 966
1270 192 574
427 3050 -580
8457 4733 808
712 3875 691
3937 6420 -399
3138 629 199
1476 694 273
1478 3808 -916
1085 8723 -476
224 1096 118
1237 8106 -432
3604 6289 480
2939 8135 170
4996 4803 -696
3613 8135 498
554 2266 450
6631 5323 -62
1830 1849 154
400 6121 -833
3282 4902 -368
7794 661 -58
3760 7231 279
1587 243 110
6681 1846 912
2954 117 651
5972 8685 -440
7848 2613 275
3798 7002 -36
2504 8 220
664 4117 -167
4196 5565 -797
4961 6097 -20
2092 4296 543
6284 7902 -862
5813 8630 -607
1742 3382 -57
1986 4148 305
4083 1118 -319
4048 8487 -822
2139 3213 179
1586 7621 780
7974 7440 -915
8197 8709 -911
3103 5584 -661
2076 5702 400
6076 358 746
3754 3258 480
812 3170 75
4148 724 660
7876 7320 813
305 8655 -729
3426 5613 274
1157 6576 700
6489 2650 -688
4267 5748 200
6261 1304 507
5161 4578 826
5088 2704 359
4962 3545 -927
7760 2370 828
4609 7194 91
6567 2873 -447
1896 822 -225
7488 7465 -728
5287 7646 -108
5182 3904 -371
65 265 -281
3650 5823 202
7270 6053 -301
7043 3758 844
7201 5120 -871
4261 1715 812
3456 2197 -111
7404 4497 622
6108 5614 -659
7986 1514 -286
1449 1384 -827
6531 4854 72
4087 7602 -485
831 6620 948
3629 6738 -243
3692 5744 -225
8455 2537 -239
2181 3328 -422
6267 8336 -190
6249 8499 -937
8340 2299 104
2981 7033 528
4385 4654 -44
6526 2278 159
2708 5099 532
3275 4864 -939
3432 2727 211
7232 3899 800
2185 6069 -283
5192 6705 37
2066 2880 -196
1556 1107 -395
1580 803 675
8535 7562 735
6 8644 602
6250 8749 -565
7666 3428 -181
7428 7794 -960
1422 1248 416
6185 2588 641
8484 497 350
7244 7280 143
4932 6021 -941
2506 1617 398
5762 7930 30
3049 3462 -465
1876 319 122
7753 8338 759
6231 2030 -133
7468 2288 -517
5696 1154 773
5737 7722 -87
6271 7635 -600
8067 4353 -666
4308 3652 -833
5885 1106 75
6309 2722 497
5909 2499 556
7786 602 -715
2614 3902 454
7840 6385 206
8014 4500 -108
3046 1655 20
4132 12 -552
2153 2502 -855
2774 2892 -15
7542 5864 -961
2259 2521 372
1286 4725 -460
8202 3077 260
420 3576 837
1504 2532 951
911 5419 124
7689 2471 50
8663 702 -297
8056 5260 440
4207 6854 314
7966 2599 -119
7449 7764 401
7056 7184 89
8545 687 632
1596 1349 134
151 6419 551
5793 6942 925
1449 5456 588
800 3587 179
6029 6982 716
412 4710 55
3958 7128 -995
4188 8296 -814
1128 7030 445
3340 4343 960
1223 4269 -201
3305 5941 81
549 2235 90
384 6500 739
3455 2026 930
4768 5888 38
8555 468 714
7775 6949 255
1867 4245 126
7427 5741 -969
4988 8671 -856
1085 2576 136
8468 6269 650
4472 3822 -885
4803 7874 409
627 4672 21
8702 3160 197
6717 1035 370
1898 3401 449
3461 2318 -171
5939 6020 502
211 274 859
4354 6460 -527
895 7313 105
312 939 -223
3691 6061 -591
4199 3314 -531
7016 6537 -823
5613 2675 131
5585 4917 626
6101 1501 -524
4693 4157 733
7849 2667 407
6829 2934 930
5105 4335 -228
1590 7798 -260
7782 2633 615
6623 5254 -855
982 4695 782
3738 1326 -588
7849 2117 966
5974 7300 166
5949 555 -639
8447 7402 416
8767 5329 231
6412 6245 665
5590 512 120
1386 5685 820
4388 1860 614
3017 1227 -256
4697 8221 760
1504 1520 -956
2710 731 355
5474 4697 538
2433 4048 -238
6492 2507 -7
565 1210 637
740 4717 -495
3806 11 -593
4014 1877 399
3803 7320 782
3109 46 -812
4476 6419 453
2612 6144 570
1422 374 48
2385 7391 42
6297 1138 967
3113 5895 -718
8273 5395 927
7155 7724 999
128 1129 -926
7239 3338 -538
7656 821 -235
108 1271 -146
5117 5046 -797
2876 5887 412
8579 7474 -653
8655 8400 -839
5644 7695 873
2037 1132 -163
3370 3311 555
1433 5262 781
3366 2797 -602
5783 8437 480
7546 6006 753
2770 1569 -654
423 7434 437
3501 4018 204
5592 777 -663
5654 3440 -863
211 6313 -578
2397 8577 -823
6955 1989 -283
3686 49 -189
5178 3289 905
4155 5070 371
8684 4621 -378
3718 5514 596
8486 456 276
4275 6706 467
276 2313 974
2030 8260 -292
7143 4322 -206
4578 6725 635
695 1897 -822
589 5740 165
2925 7088 613
7114 7204 -447
8130 921 -294
1246 7725 -963
3789 6480 -43
1779 1541 -588
3125 3640 484
8196 2666 -80
2476 3728 674
829 252 -690
6806 2583 -508
1273 6685 -526
6244 411 -20
6194 8189 306
1150 1046 -199
5812 3219 -750
4189 3890 -740
5095 5589 663
4616 7412 285
2274 3288 889
4776 5428 -203
1623 7094 659
5218 4712 505
2186 331 559
7790 6473 -563
4987 4690 -704
5174 36 -795
4183 1451 -874
3050 5476 -169
3861 5068 769
1470 1664 -312
5565 6351 851
4666 6615 724
2495 3098 -231
325 590 630
1919 7823 -827
2221 72 5
2762 6580 60
8620 4685 914
6591 863 178
5017 2008 40
786 938 -291
3003 1196 313
4949 8126 614
1504 6128 -376
5015 4064 471
637 7283 -389
1559 4713 774
5026 4234 -278
3145 7403 245
2693 5795 -733
5104 3689 975
1219 7655 88
5908 3831 534
6923 8185 493
7750 1091 632
5178 5133 829
3175 5563 288
6609 519 -545
121 899 -173
1001 5495 -971
2707 4731 84
656 831 -462
2418 7919 453
7029 2599 499
6342 3575 -707
6429 8135 433
3471 7830 928
8470 8788 -140
1932 4723 -210
894 4237 824
6453 5786 -975
8637 7141 -861
1845 4424 218
1809 4758 -441
961 7375 68
1207 7169 -42
1497 998 -52
2959 6408 201
3865 5234 653
6813 3579 295
1361 4437 -104
4213 7379 -161
2778 691 182
4366 6396 712
6168 8291 472
4705 4616 -785
5394 2941 89
4098 6659 229
6131 4875 -55
6560 7152 992
3502 4242 394
3908 1079 -275
2258 3614 372
2629 7983 507
4874 5256 861
253 1975 601
639 8094 274
5957 6982 333
3146 6200 865
2071 2387 828
814 2428 -667
8136 1252 -587
3420 6445 515
6129 576 -282
7972 7295 176
3289 2631 819
2136 1461 650
6419 8530 360
2260 7397 -385
3996 3637 -797
2327 5283 831
8776 6305 -153
2487 5320 -351
6457 8680 534
7482 481 190
2455 5848 -357
121 4186 -738
4684 6546 948
3734 4982 523
7918 1024 361
6253 3306 -58
7385 6457 -7
3510 7699 491
8507 6987 160
7356 2611 710
3525 4391 946
760 8566 529
6564 2767 -536
5489 4038 -821
388 8152 -114
427 7193 86
2750 6831 307
346 5363 78
5789 8425 -45
8049 7161 733
3822 6170 -74
8583 3568 657
174 4702 612
7865 3406 987
1338 3593 -618
737 7771 608
2497 2233 -792
5354 3665 339
557 3860 137
7015 143 -928
1738 7705 -570
7070 3087 17
1572 3853 -465
5140 5005 550
3367 7158 52
7242 4446 910
4429 4728 -29
5141 4076 556
8709 1008 -525
4087 5526 -443
2870 7079 261
5903 952 -960
1975 1289 -100
3812 134 188
2016 2733 -224
7306 3881 919
5797 5915 -836
8233 7755 -674
7767 646 -599
6206 1490 -600
2424 520 621
3657 6604 671
4240 6974 -427
4545 8240 -451
518 77 -800
4744 3776 -300
492 6391 -477
6156 3462 -359
8767 1077 158
4753 8139 -362
3648 7454 185
2855 7220 -966
7756 5765 338
6976 390 245
3315 4331 847
5236 5553 -263
2153 6478 -919
3569 2533 487
1253 6969 -10
6913 1888 952
4476 6723 -676
1494 6143 -468
5586 339 -824
5414 5105 -817
3289 4868 870
1176 5047 23
4235 7354 575
518 5474 1000
688 6320 -957
2492 965 949
967 5315 -919
1354 4446 -315
8131 8737 657
5370 1457 423
3917 2509 234
2414 1687 -917
1344 3795 304
7239 857 955
4021 7075 332
7998 7706 -880
4976 5792 -963
509 1 -94
3582 5620 578
8720 8511 -214
826 6299 -612
5505 5687 552
6687 5033 -401
6551 5371 367
225 5902 -932
845 3565 -13
365 4000 527
7733 5113 -743
1174 4041 322
8215 1428 -330
4235 8760 517
1546 3821 -538
7894 5122 613
6360 6583 54
6336 6881 123
4512 3010 -655
2165 863 -599
735 306 -283
8232 4085 415
4643 6863 83
4890 651 -144
4676 1847 -361
4610 1948 -149
1186 6861 71
1242 190 -995
1233 1873 -625
677 7505 -104
7072 1755 497
3824 4404 -294
8271 4245 944
1107 5245 896
7822 6715 -296
1922 7834 335
673 1251 673
3799 1870 598
8414 4827 -751
3668 8323 631
6663 8713 -709
4015 1954 -912
1150 3056 837
1477 8557 592
108 1925 600
609 1891 -439
7687 4003 114
5386 6680 -240
4224 1684 364
7262 3880 76
1385 4676 -45
188 650 722
3499 6579 782
1914 7025 260
2704 9 -564
3403 7747 151
2793 8660 963
2743 2739 219
5141 3443 718
1432 6838 -590
3254 7740 -220
8313 4140 -37
1553 1837 664
7782 8124 -854
8049 7067 651
5400 6758 -735
5339 867 466
6141 4402 -406
4915 2674 -655
2936 2401 -955
4052 1587 -731
6077 5520 -858
4096 854 -334
4210 7897 -691
4114 7712 -316
1176 2599 -955
1484 8612 358
3140 3872 997
4381 3056 403
3818 2820 607
4433 7744 -129
8616 6603 -417
8601 7981 -667
6770 7807 -563
4261 4198 -135
4159 3524 -884
7970 636 616
2705 2671 -398
7488 3521 -384
5878 5835 -778
8546 4836 -349
2598 1743 530
3420 2370 -592
6372 1690 -716
3791 1750 -139
3228 5705 -57
8366 5829 -491
463 1929 -576
572 3734 -429
1301 5189 209
37 4994 -205
5296 1648 -501
837 8578 -585
7150 7234 -338
1751 7032 -213
5453 4244 -996
3721 8664 440
4045 8211 522
220 2064 -37
4926 2427 330
1518 358 687
2219 5540 262
4832 732 -355
4854 7232 548
7559 4175 387
4078 3051 -31
6651 4762 -713
2433 872 195
2651 6625 -97
7003 3611 140
1322 4978 -772
7264 7829 622
5970 6401 368
2708 3715 -960
5999 5385 -247
8493 7227 -838
1906 6846 495
8030 6147 -100
2486 8211 334
6265 2304 -593
512 5718 -114
572 5891 964
3495 4035 188
1443 4700 977
2058 1196 -789
2640 5039 674
7829 3264 927
2966 8782 -241
1767 6949 -271
3487 8302 542
1540 2566 816
5143 165 996
5646 6315 629
1509 3573 902
1925 7655 -637
3281 3179 -948
8279 2565 566
4103 2557 -819
7193 8240 -109
5801 6191 -172
2070 3225 -679
2883 3765 -444
6195 6893 296
5363 7263 -757
5371 6261 -901
7781 7607 -286
6697 2533 -16
7208 3199 839
7986 1711 608
1564 6004 -824
1625 719 400
6046 4981 -954
5649 6834 649
5155 7021 252
569 470 -566
6050 6222 556
4316 2320 -219
7764 903 750
124 619 -196
5029 2978 977
677 1441 172
2806 7303 -78
6296 5868 67
1506 7939 840
2456 7623 212
2417 3659 189
3477 2550 -749
8245 541 328
3985 368 -830
2281 6173 818
8269 372 -626
3340 2029 -277
5818 4432 500
4662 4827 334
5924 8325 297
