17
832 1742
164 546 839
34 414 636
201 844 67
605 197 925
674 359 54
272 273 683
703 283 261
127 232 455
668 856 85
267 742 238
293 197 374
368 549 451
359 741 844
514 273 492
40 747 19
400 719 938
201 50 691
217 334 824
482 294 388
123 425 854
774 220 394
645 281 752
327 300 713
266 412 772
31 499 274
358 98 934
300 125 837
888 585 327
369 738 111
374 262 529
280 30 176
662 654 888
109 358 352
219 7 467
779 215 901
71 303 188
287 562 200
2 440 838
883 111 25
581 53 16
484 5 88
212 159 264
66 73 735
579 508 299
147 270 411
90 14 593
434 118 202
784 752 225
390 50 723
648 562 423
825 550 953
718 804 945
205 843 522
544 835 99
885 819 956
773 654 993
199 254 119
546 731 939
494 71 325
140 483 627
860 832 783
177 748 100
150 205 821
190 879 29
536 276 604
239 733 110
103 28 400
239 20 627
467 398 874
365 713 144
382 575 923
286 120 122
69 90 294
216 286 292
794 416 635
584 311 691
248 39 206
215 24 943
424 572 537
232 272 534
735 685 339
856 748 555
765 44 255
131 666 254
441 849 982
813 110 33
353 396 203
255 870 137
610 830 897
727 659 726
493 616 838
552 588 430
175 98 650
707 578 250
861 454 94
296 496 251
584 866 809
872 427 501
465 214 714
547 286 579
643 120 179
780 710 848
368 602 845
467 556 198
558 738 669
582 857 577
659 413 426
348 431 10
178 275 307
452 379 224
464 186 50
222 749 358
81 594 398
460 40 206
432 406 312
349 751 264
373 345 59
400 180 123
209 717 182
264 569 45
806 746 376
193 380 650
859 319 589
821 827 130
708 768 52
874 151 922
391 325 9
612 495 741
557 873 839
795 809 17
270 483 773
627 805 607
322 749 589
652 744 174
670 368 468
267 425 35
653 12 91
359 754 86
286 409 268
99 714 846
420 345 235
510 482 126
407 603 860
564 387 263
810 582 753
799 454 480
714 253 85
11 184 810
726 869 307
272 713 292
648 535 644
662 570 575
773 530 169
730 131 800
487 741 344
261 474 728
353 13 915
447 10 179
132 210 652
544 617 444
100 713 733
734 755 294
310 861 655
750 39 643
570 670 59
497 380 29
390 473 871
159 583 371
293 173 841
175 527 430
447 555 688
32 738 859
795 873 579
31 753 375
379 352 874
126 555 951
468 691 686
239 661 219
797 647 108
710 124 839
671 362 509
752 388 333
465 815 801
346 34 554
401 505 992
619 140 57
440 189 868
139 850 895
207 191 85
773 470 32
524 616 751
66 83 275
697 749 134
397 108 624
202 63 857
657 828 420
421 242 8
86 685 217
438 259 673
296 249 102
792 132 969
262 744 904
170 826 347
69 846 522
522 140 152
781 656 300
787 595 733
591 562 972
628 651 486
491 292 696
139 384 280
211 570 724
412 350 325
10 223 881
828 558 297
540 225 915
789 195 678
601 174 685
479 298 746
184 726 768
477 251 645
635 867 44
7 441 873
829 517 326
715 368 977
394 241 101
409 480 106
342 576 703
164 434 520
73 730 435
631 106 948
240 534 491
473 863 432
430 25 228
672 496 372
559 858 79
708 757 520
803 673 582
736 360 127
627 802 629
692 167 606
696 245 702
269 372 806
50 624 247
731 320 793
292 203 83
421 106 434
446 642 169
486 860 316
381 41 571
697 52 14
566 610 705
518 441 59
823 354 273
557 207 669
801 556 207
154 149 670
504 445 726
645 7 791
302 548 696
699 72 254
560 526 766
6 104 980
387 20 119
333 751 953
460 825 203
214 833 983
2 867 545
680 820 585
412 137 570
101 518 261
474 634 760
35 703 950
263 25 298
78 79 692
782 679 964
76 727 958
728 364 278
191 170 822
336 208 440
674 526 772
726 495 557
177 454 796
699 159 770
710 717 851
773 185 364
93 462 884
454 516 621
730 620 430
462 397 836
114 636 304
714 301 474
265 562 805
147 556 820
501 194 363
62 798 278
259 870 610
452 88 410
135 418 186
431 752 525
291 771 112
369 222 555
454 747 736
388 425 108
560 596 780
220 632 752
759 747 916
470 442 637
87 781 273
63 240 216
713 823 39
316 865 949
491 886 836
738 153 213
639 743 480
117 692 964
524 384 474
393 433 967
672 431 511
784 712 213
183 595 825
252 225 958
333 365 361
874 337 258
700 32 21
596 197 40
297 153 114
499 101 848
463 457 801
715 598 214
189 251 405
508 734 964
744 59 336
598 744 887
416 630 435
327 232 904
398 439 876
740 490 59
243 824 325
538 852 289
218 679 199
123 454 80
79 346 79
236 833 404
916 1744
873 249 329
160 127 179
499 512 339
841 390 382
602 56 284
447 327 787
83 134 354
464 329 790
452 20 975
379 528 218
507 298 283
105 182 467
880 824 817
339 740 727
668 781 193
177 732 513
693 501 580
590 662 752
815 884 327
742 913 996
556 242 136
8 144 84
534 730 173
415 697 309
589 233 701
19 221 841
632 86 304
627 116 501
637 382 18
679 753 62
425 470 895
809 426 81
312 804 3
694 570 572
838 502 554
723 429 495
460 226 748
766 128 728
408 579 721
750 304 86
344 880 17
471 55 309
798 135 599
875 698 920
545 382 409
498 654 943
524 526 560
387 711 513
903 618 392
397 534 735
673 226 248
572 473 43
785 589 541
505 716 277
552 267 517
262 735 669
819 554 678
414 640 148
726 427 65
683 859 785
351 76 27
277 889 674
782 482 681
646 699 201
432 342 282
324 99 376
219 411 200
353 430 450
891 479 190
89 759 595
345 733 542
225 513 472
793 729 79
69 343 58
706 524 427
428 22 936
379 351 286
908 95 5
57 434 554
233 204 303
739 392 650
440 524 476
552 384 197
228 292 761
145 441 828
786 205 323
873 309 268
258 878 392
766 793 335
523 788 429
601 160 575
785 815 657
822 426 216
496 225 73
188 434 755
403 328 65
663 387 295
631 494 612
472 621 907
654 415 361
207 758 488
704 762 366
490 597 678
520 429 775
914 57 239
893 432 212
155 176 641
676 71 642
728 295 499
892 824 265
702 744 623
321 913 372
491 200 939
43 559 821
277 336 371
409 754 319
701 30 246
115 507 429
166 670 772
250 882 105
794 712 363
321 524 980
244 196 927
304 13 337
47 529 181
400 140 881
267 836 106
815 361 751
211 356 504
362 646 27
505 464 533
319 257 944
349 541 811
491 376 680
583 235 824
633 590 840
909 306 226
741 383 194
189 33 770
84 379 904
646 588 647
65 610 136
597 451 21
850 485 207
409 837 531
790 304 363
839 878 530
243 131 349
373 155 849
576 528 255
438 167 321
186 683 472
332 448 98
359 776 609
577 508 269
436 674 44
201 430 60
195 840 164
430 537 629
791 619 548
819 696 625
151 697 47
438 630 52
109 799 190
249 141 73
479 612 615
857 248 841
687 102 831
89 386 729
590 40 951
717 2 354
277 300 515
730 479 189
910 533 221
673 34 184
876 816 300
635 43 923
502 628 876
808 911 211
295 507 225
786 133 58
897 40 748
96 699 993
703 782 802
628 196 783
915 694 108
608 65 441
331 212 740
656 662 301
400 426 383
776 260 809
111 912 284
690 559 903
45 479 849
429 117 829
30 850 33
512 197 736
441 300 106
657 447 485
859 812 57
453 890 50
378 21 510
306 430 48
541 64 202
285 35 880
642 771 941
78 878 82
85 680 94
319 602 873
213 874 495
875 585 331
769 152 512
177 894 973
170 323 442
141 687 563
828 344 565
759 641 68
21 338 809
422 340 592
648 353 388
659 668 867
257 111 846
576 55 578
290 628 394
736 365 578
15 267 784
340 433 723
197 518 60
410 863 16
332 529 823
17 674 15
675 537 710
434 874 661
232 732 182
873 487 728
546 76 696
880 703 737
717 264 373
628 620 438
122 260 233
807 434 81
639 70 566
761 156 380
336 778 664
92 845 607
7 868 107
304 288 713
203 256 461
794 668 853
632 50 914
68 676 478
513 4 454
526 650 693
585 298 943
290 470 49
619 789 447
890 443 151
772 176 1
68 120 300
30 569 636
551 721 67
131 387 778
530 350 950
482 871 607
435 216 285
153 725 340
862 114 935
216 355 45
229 650 58
667 699 880
127 11 396
741 65 733
547 612 176
759 192 571
863 481 61
112 269 871
191 277 143
866 845 161
374 101 543
798 384 501
603 203 566
437 451 605
147 221 686
690 369 284
487 690 43
775 478 782
379 759 185
791 863 945
619 664 407
125 163 430
577 179 99
603 574 276
733 491 538
709 901 656
236 277 338
433 628 184
444 138 716
588 238 148
771 370 141
862 770 585
59 185 22
450 86 226
19 56 910
132 868 948
811 397 467
500 872 860
646 355 210
645 527 253
789 386 985
474 722 810
220 876 906
527 31 113
421 715 328
148 587 879
661 848 782
611 236 926
678 712 460
673 718 597
744 661 783
810 668 292
833 442 969
557 607 464
14 55 512
753 680 945
292 243 66
443 860 131
310 914 665
431 597 298
3 477 979
839 879 190
593 911 551
397 216 479
730 901 769
820 345 949
831 690 849
549 594 481
430 870 607
624 612 866
25 817 868
859 377 910
107 625 484
557 443 8
396 467 983
212 335 602
516 735 966
406 137 181
285 334 692
380 256 297
37 30 696
434 663 498
642 72 116
850 759 703
676 54 627
673 507 687
431 235 761
456 15 992
216 789 806
583 866 77
649 169 361
632 714 637
492 392 287
516 451 565
92 501 41
261 655 118
702 587 883
495 386 484
236 152 971
67 521 762
59 592 24
84 58 554
8 784 487
731 294 861
478 766 466
49 46 311
751 184 824
263 322 709
797 207 525
383 671 576
294 120 929
860 831 796
386 304 797
828 255 491
467 155 597
903 390 351
287 99 678
650 426 198
334 580 316
30 403 831
562 684 84
619 734 917
864 375 468
72 289 575
536 375 528
229 5 986
175 518 949
728 589 920
327 529 401
331 557 194
245 861 400
871 711 663
752 322 229
193 868 669
259 888 322
685 307 772
340 760 345
404 433 668
587 509 305
686 319 926
94 858 413
725 787 908
493 631 842
884 160 355
721 178 550
5 334 320
171 248 239
895 524 289
441 590 892
852 750 389
387 745 646
902 110 648
538 273 479
218 842 644
746 545 24
440 736 222
97 252 658
67 254 378
59 210 896
610 574 606
207 296 863
237 568 667
266 336 59
473 305 46
901 292 900
160 751 989
70 298 609
503 172 5
621 609 348
508 256 689
752 557 741
313 872 930
559 730 813
786 465 890
832 916 261
375 410 71
841 915 55
520 718 655
821 797 682
124 61 154
590 238 799
305 202 615
866 895 540
32 438 460
569 159 755
547 456 3
708 316 493
714 475 629
878 277 358
71 112 299
699 732 641
692 429 651
8 762 307
908 408 978
419 463 674
108 821 686
797 357 627
633 189 410
713 251 669
198 748 272
645 487 471
673 286 24
108 861 310
260 155 803
117 544 130
570 264 205
658 599 575
27 832 109
880 549 768
707 603 657
197 789 99
238 4 564
69 310 475
30 492 814
219 545 493
170 893 907
780 261 55
778 369 43
589 884 125
176 764 688
143 381 522
290 796 538
364 911 415
285 607 521
32 417 269
405 349 677
327 862 675
497 651 645
254 485 791
218 551 982
186 137 451
17 275 72
645 699 811
494 512 120
375 435 771
866 399 474
374 612 316
273 33 497
740 343 501
310 702 93
8 18 892
544 654 814
114 798 696
705 49 957
602 879 737
885 266 273
226 431 651
633 362 434
46 379 774
7 914 882
138 410 914
52 518 412
403 285 377
293 283 332
855 454 6
868 814 504
29 40 217
829 515 892
150 818 420
429 315 506
244 252 685
713 277 820
115 670 630
373 34 352
313 761 921
237 641 535
755 280 671
901 210 480
663 414 673
57 323 318
184 208 76
650 348 459
265 161 214
788 294 546
905 838 838
481 290 616
546 129 591
324 469 399
649 338 496
313 141 558
341 125 296
536 101 556
609 714 571
892 879 684
275 719 629
649 514 548
701 9 859
640 213 329
721 419 84
211 92 697
668 92 518
35 630 373
506 400 653
150 456 60
152 772 23
466 477 96
261 247 102
913 133 963
852 582 656
834 824 526
498 365 19
101 67 362
832 435 868
752 812 777
208 553 408
211 900 928
155 885 506
169 717 896
689 629 729
506 649 987
668 241 437
368 471 153
697 551 908
602 771 473
130 743 17
417 652 654
211 233 56
124 252 97
792 103 711
520 98 41
357 750 599
386 889 148
776 336 184
518 454 837
165 300 825
122 102 590
324 858 45
76 59 611
76 295 6
60 774 430
904 840 377
49 799 497
871 252 874
812 95 964
593 544 772
769 311 385
749 914 571
249 337 717
12 86 742
522 76 544
853 372 903
555 687 89
357 302 987
359 613 710
902 624 196
235 193 716
537 901 892
805 777 995
41 329 469
89 45 773
810 46 865
589 348 432
824 248 113
252 534 665
150 616 99
125 156 318
796 503 267
862 606 573
491 837 374
535 876 873
586 265 624
137 887 570
366 515 824
537 497 506
451 243 273
72 713 788
214 89 913
481 541 763
98 687 732
307 741 59
508 860 836
811 751 25
361 188 301
79 871 59
233 658 536
476 677 963
265 297 160
810 283 32
566 484 634
79 892 349
846 196 950
211 642 758
272 720 214
371 690 374
574 480 771
62 345 515
84 86 223
93 475 188
877 373 462
101 184 955
624 727 454
333 568 936
376 523 707
522 905 756
761 331 326
348 390 311
743 86 2
812 155 592
858 831 920
311 415 564
794 525 659
454 596 631
264 164 68
817 186 750
232 493 772
157 23 906
599 587 539
543 397 756
122 796 99
84 687 443
872 748 772
334 131 973
662 49 929
62 135 29
420 785 516
39 548 477
306 356 196
615 335 442
902 374 382
615 388 369
634 53 805
488 431 365
842 287 809
261 150 962
315 547 729
159 187 335
727 382 663
48 62 765
208 758 253
664 69 368
302 383 951
206 769 572
5 719 194
665 714 427
752 210 783
593 720 287
846 148 185
608 388 660
406 217 694
826 325 194
757 679 369
510 230 485
856 542 462
825 514 897
296 585 564
650 396 259
416 243 203
639 479 705
627 514 189
813 755 433
426 275 461
733 348 594
307 364 166
116 45 953
895 513 261
681 854 613
404 114 195
891 606 438
666 73 171
603 863 678
414 328 927
830 549 153
697 89 455
353 794 257
645 88 820
75 496 466
794 539 929
202 207 844
533 562 397
156 686 308
804 250 641
546 654 668
546 802 561
662 417 53
203 894 404
99 473 617
455 35 974
258 734 109
845 768 105
20 907 226
122 452 982
185 724 432
398 266 268
232 188 231
555 688 872
440 62 467
400 391 358
355 490 199
657 163 39
707 814 601
769 645 435
821 207 726
12 616 155
802 134 415
576 645 323
170 160 147
419 181 279
762 827 390
723 110 497
598 42 533
550 742 825
820 825 290
320 751 37
454 729 950
647 330 419
85 807 462
217 735 691
545 690 949
386 696 263
22 221 856
528 778 827
35 421 686
57 416 521
88 331 456
778 391 137
595 635 350
14 511 127
846 313 613
602 517 496
204 466 21
721 202 329
827 100 498
358 538 330
721 846 560
172 589 246
198 793 817
408 590 623
660 784 739
391 42 483
165 635 410
449 911 380
678 93 560
431 203 822
21 661 954
39 109 396
128 550 325
888 905 94
549 455 29
95 458 669
593 886 23
329 554 114
280 753 209
435 514 873
272 482 201
220 63 757
47 508 514
167 188 511
356 456 310
9 474 616
727 740 732
53 352 749
824 212 490
286 715 233
305 809 878
713 49 119
864 108 686
250 778 847
869 852 779
905 393 618
859 326 1
872 260 885
623 880 297
416 525 573
474 778 478
314 359 876
618 348 243
605 702 70
20 338 838
88 517 655
256 62 869
3 463 263
717 620 250
60 91 525
394 39 597
114 380 157
723 596 903
463 814 498
724 651 133
902 667 236
38 441 38
462 879 859
652 140 225
751 170 427
867 897 261
555 249 197
202 263 577
269 458 227
847 349 388
90 743 952
591 98 18
794 573 580
799 83 319
384 722 360
712 725 18
572 531 311
187 68 45
60 733 601
215 485 688
606 416 863
50 660 506
44 597 656
208 785 867
662 766 424
733 407 702
801 316 214
867 405 80
669 820 981
293 88 585
817 384 36
293 838 947
53 415 225
284 537 22
544 421 634
879 526 793
678 92 585
279 674 928
315 818 383
37 902 945
412 281 714
590 483 538
401 863 24
9 494 174
217 151 618
540 28 219
845 190 787
206 12 871
377 836 999
317 485 848
893 204 748
578 755 305
622 128 911
10 30 897
888 395 904
841 133 591
297 754 177
298 247 543
914 788 350
644 20 149
706 25 850
781 215 53
418 857 479
885 337 149
14 210 865
93 284 929
557 639 386
217 750 18
210 700 756
515 251 18
463 621 866
2 248 713
64 616 281
125 767 471
576 157 59
862 209 278
563 490 445
201 26 722
475 717 779
798 848 318
506 165 975
151 136 664
631 33 929
746 599 774
400 637 473
586 349 712
531 882 459
821 162 26
844 421 628
540 893 913
798 756 731
346 34 905
731 156 178
582 565 357
134 557 207
589 515 252
734 562 700
137 705 98
140 429 379
461 888 204
60 619 121
841 817 87
208 207 123
77 591 747
802 702 564
421 680 972
643 660 866
166 760 966
371 769 521
152 628 570
76 486 708
699 391 160
6 755 433
330 233 782
588 428 524
249 680 283
444 342 110
271 754 792
916 554 148
543 605 50
13 272 774
481 23 781
665 18 696
765 846 201
549 859 673
709 861 369
36 474 545
28 862 540
371 185 715
668 699 119
304 1 264
196 831 489
845 910 129
120 610 346
464 228 425
39 413 134
165 252 275
189 343 967
334 417 916
690 577 211
795 885 191
626 36 107
443 609 173
414 61 662
728 821 786
321 437 704
376 510 410
255 6 986
341 121 491
544 647 477
870 256 307
194 394 371
260 632 268
386 393 115
806 699 483
445 869 33
125 128 152
503 791 660
55 674 345
430 67 393
794 650 83
504 21 215
132 766 66
204 763 196
522 279 574
352 369 731
808 812 929
303 313 457
158 298 894
812 457 195
276 149 373
578 33 541
266 123 941
524 835 760
674 526 38
401 139 767
886 628 739
699 427 66
108 281 105
549 282 776
865 659 141
814 655 899
504 679 24
249 669 8
383 855 66
45 305 502
58 521 850
224 61 766
501 615 669
513 391 684
902 401 91
438 286 773
519 307 982
348 29 784
534 671 67
297 641 635
106 292 400
765 521 564
629 140 738
483 916 233
604 646 923
642 370 862
453 545 716
106 116 657
583 125 420
313 325 773
235 70 542
231 39 621
770 662 735
134 728 943
753 771 75
463 422 771
522 45 725
366 392 52
210 422 607
485 174 124
771 810 1000
710 279 123
501 177 649
855 435 347
635 792 813
871 701 275
493 270 79
454 491 614
20 894 189
729 347 416
37 183 410
547 169 598
506 205 50
28 433 385
50 331 100
293 279 449
365 898 589
418 205 170
558 849 167
70 829 495
344 549 548
751 533 737
74 709 471
205 272 676
49 707 696
859 686 145
432 99 480
278 91 129
302 5 290
1 870 990
18 111 976
24 293 912
567 246 375
568 863 164
319 782 946
455 359 225
270 153 168
665 570 404
870 714 348
166 371 85
411 336 659
126 227 681
516 484 730
616 669 79
411 636 304
719 894 127
383 802 408
364 385 224
574 188 30
740 292 220
899 490 266
727 457 104
537 110 590
142 620 51
542 216 394
530 629 176
254 848 528
853 425 438
207 622 14
571 741 688
343 413 590
98 33 141
884 373 676
34 646 204
432 406 142
419 738 803
721 319 149
485 838 908
814 314 888
217 3 546
732 710 752
567 118 196
294 323 290
453 446 249
431 488 744
470 573 729
653 609 45
472 107 31
736 413 367
420 296 854
718 450 132
685 531 98
633 384 574
208 682 347
746 794 140
595 286 946
496 583 964
784 254 928
410 511 273
202 819 868
740 142 565
727 659 917
868 906 363
760 574 756
323 846 315
815 110 665
13 416 568
375 748 537
775 559 847
104 34 644
1 250 971
268 166 907
874 552 823
655 234 297
292 3 346
788 110 74
181 645 954
426 460 860
104 415 605
202 878 433
677 886 642
575 459 420
437 39 715
842 21 37
160 479 681
276 80 901
882 569 692
755 747 224
399 896 458
250 823 277
657 807 680
757 444 464
26 529 107
654 892 580
306 254 792
23 151 175
286 117 294
