19
850 955
838 715 -308
897 718 -306
673 806 436
139 426 114
234 792 -410
947 875 151
822 782 -514
60 360 -238
614 602 480
657 848 706
279 176 828
601 182 -349
133 241 192
849 450 818
381 352 367
954 782 186
7 421 -562
244 191 -771
446 148 -226
342 734 869
207 722 571
225 21 859
421 99 -845
773 192 545
348 590 -956
287 843 161
317 246 25
29 64 -763
21 698 805
848 582 713
545 796 775
901 779 -128
123 729 -637
395 242 -733
299 206 -296
757 282 -704
134 343 -208
832 889 -791
625 235 951
32 631 664
260 671 -457
31 169 -803
802 215 -705
254 146 613
464 31 271
625 640 -70
356 184 270
477 276 -186
570 261 291
507 26 879
808 555 -275
801 650 -523
604 68 -598
473 739 324
690 392 39
406 900 -723
164 439 -619
255 768 -582
551 219 256
27 453 449
576 426 992
16 315 -412
603 767 638
684 384 674
768 829 164
468 772 -767
390 455 553
756 895 406
861 502 -158
773 576 7
270 439 -132
538 560 -584
728 156 361
614 297 693
766 555 404
817 438 543
224 18 -557
154 897 207
414 240 458
229 555 953
734 162 998
860 898 461
883 140 -272
21 32 565
147 152 594
384 941 290
225 797 -479
804 619 764
735 568 -267
819 907 156
872 616 607
338 346 526
643 883 26
16 643 -383
226 271 325
68 336 -208
858 277 -195
635 197 -695
290 239 953
955 322 829
22 403 -726
150 812 -154
596 384 -661
501 321 -866
677 264 990
768 748 852
594 219 266
390 709 -869
891 566 807
733 462 170
214 657 -4
9 602 963
826 375 -425
954 932 95
214 496 -589
118 913 695
304 557 577
62 515 -647
903 520 788
223 948 -31
619 676 -252
762 725 -739
114 611 23
242 792 -132
381 135 96
393 480 -948
564 929 -792
18 552 548
282 864 162
107 216 480
343 371 106
384 510 -716
839 264 -180
586 495 -802
212 630 12
338 226 -611
552 14 804
79 883 645
729 813 440
755 1 755
755 478 -444
105 773 394
309 189 66
576 296 -10
8 217 31
677 861 -358
383 644 -527
830 182 411
478 792 52
623 865 -713
665 843 698
175 406 688
875 935 100
57 236 -421
224 435 555
895 400 588
450 334 -247
817 154 338
343 331 300
805 225 -389
466 791 -371
931 15 356
600 258 686
375 472 -686
240 633 -670
60 579 759
792 388 179
239 724 590
24 866 219
717 635 191
472 780 -108
125 432 808
740 310 -891
546 196 359
761 422 14
814 826 783
481 697 87
419 784 -716
110 387 491
778 212 909
288 429 684
348 153 -179
907 752 -471
478 744 330
792 386 -548
379 190 866
217 734 503
192 800 -14
645 723 -896
336 787 16
707 128 878
645 329 857
173 3 -663
84 680 -635
772 915 -342
779 79 521
278 613 541
179 537 227
84 816 -949
582 256 571
734 8 238
409 536 782
235 83 952
328 483 -499
707 299 -367
255 617 569
467 110 420
503 660 376
437 870 632
443 788 243
376 657 -828
56 374 286
724 122 -225
625 781 639
602 615 752
953 391 -807
268 145 -67
190 378 879
97 227 906
244 866 -418
430 132 151
774 795 -740
404 656 -743
776 320 -828
135 65 505
288 572 67
461 644 -675
576 808 -479
520 635 95
159 471 -542
503 867 -836
409 472 -782
328 425 -626
209 860 244
779 953 -513
878 35 -144
419 18 487
746 819 248
574 546 -903
564 311 89
351 133 -74
142 8 74
806 951 644
620 711 -568
280 661 -8
794 86 -337
454 177 582
423 255 -78
390 319 -958
584 474 185
308 818 779
51 844 -448
578 71 601
860 129 420
745 182 -270
423 225 -834
745 489 343
587 199 -735
305 122 682
319 624 -795
54 928 518
214 520 700
482 379 -864
681 891 -340
738 784 447
735 73 -196
585 244 -456
273 743 631
629 433 310
955 880 -766
549 55 449
801 225 -479
301 433 635
391 508 -892
998 923
382 695 289
472 402 -208
836 63 18
839 209 -243
352 797 -716
618 379 -529
896 392 -282
720 122 102
423 133 667
735 880 279
741 888 811
116 985 -82
21 122 -181
406 735 7
441 77 -446
475 610 414
142 798 -443
188 450 -584
406 199 64
23 422 715
132 833 709
251 698 -83
293 260 -992
265 897 -29
383 406 -862
715 129 288
475 344 949
620 778 -868
61 953 -204
887 540 496
258 962 617
757 511 807
862 114 -799
716 650 175
143 878 219
280 779 674
612 960 581
380 347 894
965 558 195
955 681 456
433 752 -380
469 831 -818
109 77 592
546 647 -409
446 701 883
443 685 641
806 458 -417
219 825 424
21 983 -646
509 874 551
285 677 -447
898 197 -303
791 664 578
946 103 -324
315 149 448
580 598 -845
293 773 145
391 948 -378
221 169 -119
869 757 381
398 883 -326
95 843 -635
220 770 -35
816 969 727
815 361 373
375 683 912
89 75 -156
588 331 -180
107 99 424
808 820 -789
30 745 728
511 627 736
574 289 -850
399 925 417
822 101 381
929 726 193
340 926 -142
526 830 -117
728 461 65
973 404 -225
332 47 515
272 417 967
462 962 -599
674 52 -400
652 691 -178
140 267 607
554 522 442
4 329 179
101 585 379
553 751 -113
683 161 981
808 433 89
177 71 -308
496 353 -442
50 58 823
141 973 -302
913 589 783
968 658 -528
533 319 572
259 141 -19
920 381 504
3 795 -85
327 809 -525
660 335 495
120 449 -694
901 671 -879
411 466 -427
223 522 -93
866 370 -625
607 579 -34
829 587 -287
998 248 294
788 435 -408
662 991 961
85 73 673
938 118 158
618 833 775
671 156 623
405 487 -590
540 846 104
270 326 -848
409 745 934
725 131 -667
325 124 481
31 597 -258
72 272 -351
869 947 566
969 428 -220
244 513 -567
942 632 924
445 378 -858
317 142 -510
367 588 -268
735 287 -528
784 334 691
228 201 727
312 168 96
911 810 770
303 854 296
906 291 850
680 316 -317
800 859 -819
578 666 837
551 16 -639
519 344 160
824 149 65
98 844 -237
840 868 -390
51 372 -317
426 340 589
619 688 -606
214 688 -161
367 160 -260
984 546 -414
335 692 -810
762 510 -406
10 361 924
861 277 -512
35 307 -429
133 163 834
921 297 -159
232 706 -338
675 270 243
388 808 671
709 727 740
833 345 920
110 581 -777
868 15 -211
754 188 -576
182 838 -531
469 478 -891
755 363 -478
489 680 -918
957 810 35
553 324 616
696 490 458
469 689 -3
637 755 416
248 274 871
662 248 -100
960 546 -878
580 205 -273
543 389 458
620 970 -452
651 672 -608
783 608 -857
180 761 801
137 945 536
834 858 84
840 29 925
572 606 -917
641 939 142
856 642 -987
45 49 118
503 299 741
675 598 104
103 126 -994
871 445 675
959 680 -145
252 58 826
959 294 934
226 293 -991
293 391 -406
756 682 62
147 793 -697
464 647 153
59 737 -423
820 419 -473
7 180 -160
845 229 -172
975 711 360
427 632 -544
59 188 954
317 114 31
976 277 720
406 146 600
799 137 396
230 906 -593
169 106 351
386 292 389
589 346 -354
166 880 -714
87 587 -834
798 443 474
174 591 69
602 694 -657
654 684 328
143 387 -359
553 543 280
244 902 448
570 942 -236
229 963 56
402 376 -857
759 365 842
219 79 474
440 979 223
225 377 -235
55 438 -543
592 416 96
211 328 -378
740 279 427
723 641 -633
979 839 -114
63 673 916
211 724 -827
370 23 409
846 824 660
179 832 379
28 429 386
894 745 -134
456 904 -551
683 490 -206
688 6 33
346 439 593
84 428 959
28 190 -994
881 703 357
719 641 606
110 762 -701
368 910 567
455 828 -335
653 996 367
945 603 604
669 159 -153
230 629 483
534 484 429
87 679 734
509 161 -514
698 245 -877
16 145 604
986 766 -438
143 723 -30
382 677 -184
105 206 -567
736 211 -458
852 629 659
435 972 -515
109 907 -475
51 931 -52
127 858 540
233 455 -335
130 820 334
258 13 -898
337 314 601
475 280 -262
464 158 260
303 792 740
543 914 9
339 160 390
827 992 -662
358 212 861
647 904 723
714 848 -133
222 634 -604
513 473 -661
802 81 -767
774 279 506
229 658 817
478 27 -109
277 212 -672
798 429 -766
182 531 -401
284 705 105
103 161 -259
825 406 608
524 950 842
666 89 750
371 103 365
638 444 625
101 276 80
459 840 -624
184 549 600
606 614 -465
713 214 517
856 576 -761
745 964 5
370 389 -249
400 137 -709
538 857 -870
527 112 -872
41 995 -185
774 228 171
537 948 -659
321 840 386
743 977 942
321 890 95
992 303 939
102 375 344
882 199 819
972 178 -337
2 888 101
866 632 633
491 773 1
40 414 892
147 237 -451
890 783 712
450 707 923
415 665 513
432 981 -76
572 116 -968
282 293 18
458 522 907
748 866 680
899 840 379
134 297 976
463 238 412
962 789 -1
701 597 -117
152 147 -626
881 612 660
82 142 -402
541 135 -161
785 938 -929
128 863 368
23 804 264
225 101 -492
525 517 -642
922 514 395
159 658 -595
621 307 926
225 626 -200
358 736 421
308 414 -950
778 722 -670
20 812 -549
863 694 -807
866 521 274
586 621 433
904 177 -222
101 681 -211
295 12 -443
36 29 -885
526 330 -593
709 200 993
958 698 -239
150 615 308
858 647 603
808 57 -479
393 831 567
160 35 -320
465 202 -216
171 685 572
744 886 920
609 740 -934
941 808 -433
819 668 -980
45 728 525
287 89 126
246 410 -697
430 816 -794
149 291 -26
346 887 -89
238 741 314
845 425 -574
171 632 687
755 352 -858
731 87 100
967 353 476
68 472 263
671 696 527
312 36 317
130 605 -55
912 185 -572
255 517 -236
543 13 -795
998 259 113
460 191 -958
597 150 391
57 652 -963
976 56 117
207 142 -245
489 113 -135
291 984 -945
578 819 316
251 122 326
661 743 276
808 779 -323
311 44 446
143 713 794
679 154 604
285 653 -822
365 576 90
682 159 -13
783 5 832
153 690 894
704 340 776
99 492 -911
251 399 -641
151 457 144
201 23 567
510 328 256
458 785 -521
574 304 169
11 284 -384
30 919 -335
610 266 714
445 335 -997
17 991 319
2 742 -186
56 728 -72
521 147 -469
24 917 543
505 228 -636
643 878 -840
567 375 -377
112 317 -47
129 311 -552
309 679 864
447 665 -433
412 27 -639
600 687 -430
798 882 835
399 157 644
579 452 -770
728 894 -430
849 310 -552
79 581 454
366 355 254
435 761 808
487 126 -693
853 922 743
66 958 454
940 837 -104
986 987 555
33 773 -88
170 800 -311
719 492 -5
329 250 85
960 42 290
553 363 -473
270 208 179
914 47 -19
430 669 317
656 606 671
76 714 949
739 703 69
991 875 -318
942 546 393
857 219 -198
284 478 437
174 738 -778
495 140 -513
310 611 -741
254 752 -192
501 408 282
379 938 575
640 69 -520
428 653 -334
581 576 -305
119 473 180
249 45 856
670 575 374
934 155 744
574 249 724
525 238 509
628 871 -7
905 990 -610
990 372 -891
503 813 -294
249 133 793
775 833 -556
609 356 616
83 958 149
421 597 131
651 370 -531
454 425 615
170 898 255
484 391 -335
242 588 619
407 562 -747
77 725 -243
944 691 881
705 95 -934
938 533 551
197 306 -397
94 453 -40
416 925 49
637 178 -202
892 46 23
558 196 -291
398 410 -776
451 180 482
220 608 63
732 204 15
312 450 742
201 773 -598
161 310 639
170 114 -565
17 535 -336
868 954 -705
704 987 541
73 546 917
537 646 917
74 898 658
420 175 -414
603 850 117
489 846 -964
530 236 332
764 223 102
989 625 -800
878 299 970
290 5 590
132 551 574
144 995 395
158 413 273
384 132 509
740 535 -977
806 415 864
272 39 -379
2 123 822
95 74 34
979 127 270
197 392 902
333 707 -720
700 480 -84
942 302 -107
465 347 -781
296 656 -114
775 785 -989
484 478 -595
305 866 10
845 492 -549
203 814 -269
875 51 -682
233 55 -624
965 407 85
260 274 -931
807 248 -85
919 479 -827
206 614 -838
27 967 989
434 650 717
810 946 -618
817 463 223
647 408 -953
213 718 786
119 546 -15
464 724 893
367 171 37
64 228 -606
952 979 -265
605 159 673
858 977 106
403 737 -44
324 913 139
311 398 -764
933 440 -834
54 998 191
918 240 -194
10 371 378
513 880 -418
909 276 -309
32 626 424
659 729 -382
962 634 228
658 401 -917
516 75 770
710 193 9
476 51 -716
815 546 -121
115 149 -181
593 338 -217
685 548 668
35 231 -393
814 971 927
168 899 -564
170 302 724
641 692 -380
261 918 -271
10 167 760
571 224 791
84 726 921
22 817 -720
994 295 974
41 638 437
112 696 -479
352 862 800
456 344 875
397 233 -810
316 816 -31
380 649 649
17 909 316
302 602 -608
551 859 -533
474 376 952
180 278 -424
231 83 519
237 82 -691
762 28 836
995 565 -393
714 446 307
903 621 -317
164 86 834
793 450 821
182 105 400
994 720 893
461 497 296
487 273 824
659 426 -352
722 751 -371
753 808 294
705 349 727
721 219 -843
333 285 326
908 355 -78
845 909 0
49 622 -839
745 827 -982
898 405 244
347 887 -456
451 818 -578
467 379 691
369 830 -510
145 116 -339
611 899 -777
365 236 -689
259 67 691
961 178 79
558 931 -546
934 531 747
567 232 -43
865 985 697
111 591 818
211 49 -264
346 921 -357
515 294 83
719 982 -863
542 79 452
456 692 43
672 896 129
869 166 685
144 800 86
922 516 617
866 132 -257
78 137 568
475 667 -929
4 886 -92
788 233 607
625 37 -243
818 603 -91
293 807 407
521 259 489
302 104 491
250 517 9
355 441 -233
363 568 -201
600 765 -158
371 120 557
535 125 483
842 974 404
465 890 602
268 626 -362
480 84 -855
151 140 -759
847 194 -568
896 238 185
901 73 -206
606 766 620
432 592 548
238 82 -623
340 552 -669
216 498 46
486 510 -363
171 571 217
675 212 320
393 124 -811
793 608 546
421 755 -236
399 534 106
590 548 554
312 610 444
937 332 -299
304 64 -531
879 357 -721
842 658 36
98 874 -145
742 817 137
48 248 -983
343 341 712
743 375 575
427 713 -277
502 215 -921
840 938 464
768 693 -733
610 147 114
669 795 975
927 16 530
638 146 -916
387 315 335
815 778 -998
666 133 -767
194 600 -340
53 960 885
243 314 409
742 188 557
408 777 -532
741 323 727
260 363 912
410 497 159
791 386 520
936 603 101
989 312 585
784 427 -510
680 434 945
187 874 -447
566 646 -495
285 572 237
127 640 -547
444 250 597
114 789 509
105 466 -393
174 773 937
837 891 -487
210 367 -613
578 890 486
45 374 -501
989 734 -437
972 834 -597
61 711 -609
786 721 938
768 814 919
696 528 632
34 332 -145
971 548 384
272 396 -263
540 58 365
209 48 -543
17 531 663
718 239 -37
669 985 43
530 665 467
869 100 -802
867 510 -87
45 507 28
262 298 -451
515 558 540
108 990 382
810 780 -68
577 880 -122
481 379 412
477 816 735
779 941 -772
824 856 -157
582 14 24
326 889 -859
304 524 -403
785 56 -904
889 492 -826
846 4 638
643 69 -6
53 390 -411
187 779 733
937 30 976
802 368 -366
710 741 554
397 208 -795
858 180 75
223 791 -47
785 161 789
177 853 -178
545 75 334
458 629 -406
616 237 -605
918 123 -698
504 327 80
292 690 -874
436 106 -352
557 182 -318
562 443 -125
807 755 713
338 955 -587
409 109 389
385 58 -483
111 878 686
239 770 -771
432 959 -876
415 846 820
535 588 -468
694 579 322
956 61 -810
240 592 -385
768 248 972
20 577 706
246 783 335
467 128 -240
683 327 394
240 974 189
465 657 -915
992 91 265
459 621 538
905 881 192
333 408 480
546 462 -748
315 384 -15
692 258 -48
47 411 -996
271 734 -238
708 303 -891
245 825 312
577 630 324
475 185 -620
455 175 280
188 921 372
118 578 2
365 191 803
564 787 709
229 395 -294
12 302 684
877 383 61
335 916 903
51 90 644
30 556 -702
958 525 552
389 16 387
425 99 509
653 466 12
470 179 -217
932 715 827
302 482 -922
250 925 539
749 94 691
882 858 -379
810 147 697
677 683 601
351 677 671
373 123 828
168 634 -1
402 804 829
391 696 -834
505 444 726
416 400 463
128 376 -469
585 78 361
103 603 399
898 983 468
498 435 645
695 644 244
782 549 114
720 322 832
706 844 415
745 206 -81
770 378 -837
789 166 -69
173 684 -320
683 8 135
446 864 -947
9 681 -872
885 309 -759
712 95 -920
959 432 815
763 182 391
108 306 737
169 613 235
513 964 561
181 659 325
944 487 -13
384 804 -688
461 832 329
698 377 -453
119 7 -390
387 941 390
886 602 868
711 81 -196
596 80 -435
495 178 -894
544 162 -27
921 91 -179
497 486 -595
585 922 37
765 288 117
782 214 868
480 928 802
615 464 -432
548 766 538
180 636 -643
447 149 935
621 194 -472
283 300 -972
249 172 -16
253 579 -358
459 498 -587
396 708 -351
240 632 251
911 900
827 214 620
331 568 -686
619 331 -399
132 603 165
893 586 56
642 739 -475
66 834 161
785 673 408
735 498 94
774 185 -755
117 528 560
452 683 -797
646 560 322
265 556 -647
331 280 -386
180 546 -567
246 616 258
62 373 380
508 561 778
515 813 -609
352 765 -847
823 110 -261
581 363 -172
440 209 -636
22 66 -51
3 334 -96
716 219 -891
821 751 -419
225 90 -799
769 386 -770
907 886 391
853 796 314
538 67 -341
105 555 -391
756 28 -741
717 36 444
391 543 793
360 469 -857
281 803 473
687 244 -115
478 159 -751
672 42 -714
843 622 -235
223 724 351
409 624 191
826 108 -467
209 751 406
628 338 457
768 233 -246
857 574 -291
742 240 -207
820 502 -795
403 691 -429
8 19 -888
328 45 -677
656 625 844
457 336 -904
773 417 139
404 483 -611
238 717 572
65 803 -86
226 351 -43
514 421 -352
776 709 -11
263 441 236
27 439 -709
755 894 105
854 26 181
835 613 -669
309 130 291
273 817 -707
25 65 45
624 352 808
610 232 627
776 571 294
221 728 -961
649 842 -81
303 89 807
143 571 -324
147 213 -786
231 85 -973
379 382 -122
305 602 -409
620 23 -140
871 606 -50
213 636 978
297 555 296
533 669 -721
240 720 -534
621 524 502
695 74 937
379 84 -558
699 31 560
27 897 -638
508 362 -849
192 439 -623
59 562 455
708 552 591
773 364 -143
654 689 944
506 414 295
789 188 461
520 352 -5
26 569 946
726 586 430
896 761 -575
179 884 -4
487 500 -884
719 370 -799
717 177 -214
112 420 199
459 675 650
446 85 775
411 255 -542
784 115 -361
522 414 -980
89 302 334
673 401 960
260 211 101
657 216 -616
511 756 840
501 612 -647
464 691 -221
905 135 517
485 748 467
83 181 -996
276 886 -155
648 649 954
480 431 703
335 429 951
793 319 236
576 745 721
691 133 -658
39 899 409
587 354 -216
837 642 -332
515 49 -189
145 337 -189
207 183 -57
183 137 443
796 491 617
412 167 -760
505 200 350
47 333 -155
16 743 743
689 122 149
665 690 -73
382 458 290
329 431 536
574 880 123
845 777 68
706 222 -153
151 35 -101
563 474 -898
332 523 132
716 316 -262
856 639 -19
151 305 413
300 772 984
235 765 997
159 404 -693
380 784 -255
314 232 989
534 865 557
534 420 -205
763 330 737
76 220 -699
776 391 701
736 903 846
233 584 -883
477 639 179
328 233 -604
650 630 550
574 4 383
684 440 -203
250 166 144
361 6 -928
553 142 -137
631 449 242
439 572 924
58 566 382
625 8 698
514 666 -264
50 740 107
408 335 988
451 707 -826
245 84 -708
12 520 886
516 874 -946
515 398 689
754 429 198
654 311 -662
51 450 184
660 426 -164
620 217 576
541 538 -847
82 10 591
103 739 -105
599 260 -602
527 480 -836
678 150 -936
816 101 823
727 541 -952
50 622 -550
608 483 -229
204 279 -804
441 436 -850
517 297 -826
217 300 -18
733 45 -714
321 247 -718
293 808 916
585 258 -42
732 374 397
4 12 -203
132 770 972
780 478 -730
42 722 61
632 247 323
867 773 -481
414 364 -267
426 846 -769
353 472 -458
752 529 575
6 748 219
858 235 607
283 671 -545
259 314 -526
608 15 283
287 707 -226
605 497 -833
59 744 -121
386 843 177
450 824 -135
468 409 -787
863 644 495
709 737 -271
614 888 865
166 25 -799
738 460 871
622 880 172
617 836 -812
498 465 -553
663 724 -410
424 583 154
148 722 637
86 628 -213
448 567 -70
259 644 -538
899 22 835
834 609 -174
539 80 818
601 488 -942
74 360 186
429 43 -595
155 208 109
345 800 675
854 481 656
428 376 -558
88 586 -682
732 245 85
704 335 340
865 479 -59
72 812 340
689 34 -124
410 277 915
105 693 -29
192 304 -117
871 898 526
778 153 777
150 53 -305
713 391 -158
390 767 140
541 607 514
684 36 403
450 826 -920
303 28 -360
703 267 266
162 99 -702
78 256 292
478 277 634
574 259 -893
307 597 153
835 444 -953
417 356 -92
504 519 344
383 528 192
594 388 469
874 647 307
221 52 -213
731 48 227
599 59 17
305 788 827
727 318 475
893 388 -803
796 669 730
316 732 -201
366 786 544
352 428 709
455 133 -977
779 242 449
303 210 143
642 824 818
645 328 -106
354 690 193
260 731 785
264 169 -6
76 267 598
662 165 576
549 561 32
739 400 915
217 821 -513
627 733 301
511 841 -125
479 573 -617
488 115 687
333 362 246
33 495 -343
427 520 -960
107 498 -851
285 816 448
373 393 216
776 135 789
556 171 -878
333 27 630
82 216 951
222 772 60
252 117 24
708 907 -528
217 591 910
909 395 -615
9 18 847
186 764 415
829 391 -870
835 714 14
596 859 -377
712 854 226
381 797 -789
711 290 -746
676 858 475
562 247 -680
194 333 -186
285 689 -794
42 288 -473
203 173 -732
843 172 808
276 3 -182
152 369 529
796 145 253
704 402 10
566 226 54
61 816 -477
599 113 -772
154 501 12
330 690 -945
23 529 -758
96 279 -842
